2022-10-06 00:00:00.010 [scheduling-1] INFO  com.lckp.task.SyncTask - 开始同步规则市场变化
2022-10-06 23:25:10.739 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2022-10-06 23:25:10.802 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8117"]
2022-10-06 23:25:10.806 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8117 (http) with context path ''
2022-10-06 23:25:10.959 [restartedMain] INFO  com.lckp.Application - Started Application in 1.616 seconds (JVM running for 827.497)
2022-10-06 23:25:10.962 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2022-10-06 23:25:16.271 [Thread-52] INFO  com.lckp.config.JProxyConfiguration - 加载代理配置成功
2022-10-06 23:25:16.273 [Thread-52] INFO  com.lckp.config.JProxyConfiguration - Jackett: {"createTime":"2022-08-25 13:57:09","proxyId":1,"proxyIp":"192.168.50.200","proxyPath":"/jackett/**","proxyPort":"9117","proxyType":"Jackett","updateTime":"2022-10-03 06:28:41","validstatus":1}
2022-10-06 23:25:16.273 [Thread-52] INFO  com.lckp.config.JProxyConfiguration - Prowlarr: {"createTime":"2022-08-25 13:57:09","proxyId":2,"proxyIp":"127.0.0.1","proxyPath":"/prowlarr/**","proxyPort":"9696","proxyType":"Prowlarr","updateTime":"2022-08-25 13:57:09","validstatus":1}
2022-10-06 23:25:16.273 [Thread-52] INFO  com.lckp.config.JProxyConfiguration - qBittorrent: {"createTime":"2022-08-25 13:57:09","proxyId":3,"proxyIp":"127.0.0.1","proxyPath":"/qbittorrent/**","proxyPort":"8080","proxyType":"qBittorrent","updateTime":"2022-08-25 13:57:09","validstatus":1}
2022-10-06 23:25:16.274 [Thread-52] INFO  com.lckp.config.JProxyConfiguration - TMDBConfig: {"tmdbAPIKEY":"7e2ecc31e826e5d27bda2b9771444a14","tmdbID":1,"tmdbSTATUS":"true","tmdbTYPE":"TMDB"}
2022-10-06 23:25:16.281 [Thread-52] INFO  com.lckp.config.JProxyConfiguration - 加载规则成功，搜索：3，结果：39
2022-10-06 23:25:24.392 [Thread-49] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2022-10-06 23:25:24.392 [Thread-49] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2022-10-06 23:25:24.393 [Thread-49] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-6 - Shutdown initiated...
2022-10-06 23:25:24.395 [Thread-49] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-6 - Shutdown completed.
2022-10-06 23:25:29.575 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.1.5.Final
2022-10-06 23:25:29.575 [restartedMain] INFO  com.lckp.Application - Starting Application on Li-PC with PID 10096 (G:\Github\jproxy\target\classes started by mandu in G:\Github\jproxy)
2022-10-06 23:25:29.579 [restartedMain] INFO  com.lckp.Application - The following profiles are active: dev
2022-10-06 23:25:29.620 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-10-06 23:25:29.620 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-10-06 23:25:31.096 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8117 (http)
2022-10-06 23:25:31.104 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8117"]
2022-10-06 23:25:31.105 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-10-06 23:25:31.105 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
2022-10-06 23:25:31.190 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-10-06 23:25:31.190 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1569 ms
2022-10-06 23:25:31.195 [restartedMain] INFO  c.lckp.config.QBittorrentProxyServletConfiguration - IS DEBUG ENABLED: true
2022-10-06 23:25:32.159 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2022-10-06 23:25:32.190 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-10-06 23:25:32.210 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-10-06 23:25:32.286 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2022-10-06 23:25:32.376 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2022-10-06 23:25:33.214 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM DATABASECHANGELOGLOCK
2022-10-06 23:25:33.219 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM DATABASECHANGELOGLOCK
2022-10-06 23:25:33.220 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT LOCKED FROM DATABASECHANGELOGLOCK WHERE ID=1
2022-10-06 23:25:33.236 [restartedMain] INFO  liquibase.lockservice.StandardLockService - Successfully acquired change log lock
2022-10-06 23:25:34.428 [restartedMain] INFO  liquibase.changelog.DatabaseChangeLog - Reading resource: db/changelog/v2.5.0.sql
2022-10-06 23:25:34.431 [restartedMain] INFO  liquibase.changelog.DatabaseChangeLog - Reading resource: db/changelog/v2.6.0.sql
2022-10-06 23:25:34.458 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT MD5SUM FROM DATABASECHANGELOG WHERE MD5SUM IS NOT NULL
2022-10-06 23:25:34.458 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM DATABASECHANGELOG
2022-10-06 23:25:34.458 [restartedMain] INFO  l.changelog.StandardChangeLogHistoryService - Reading from DATABASECHANGELOG
2022-10-06 23:25:34.459 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT * FROM DATABASECHANGELOG ORDER BY DATEEXECUTED ASC, ORDEREXECUTED ASC
2022-10-06 23:25:34.470 [restartedMain] INFO  liquibase.lockservice.StandardLockService - Successfully released change log lock
2022-10-06 23:25:34.509 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2022-10-06 23:25:34.587 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8117"]
2022-10-06 23:25:34.606 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8117 (http) with context path ''
2022-10-06 23:25:35.021 [restartedMain] INFO  com.lckp.Application - Started Application in 6.024 seconds (JVM running for 6.92)
2022-10-06 23:25:37.990 [Thread-10] INFO  com.lckp.config.JProxyConfiguration - 加载代理配置成功
2022-10-06 23:25:38.077 [Thread-10] INFO  com.lckp.config.JProxyConfiguration - Jackett: {"createTime":"2022-08-25 13:57:09","proxyId":1,"proxyIp":"192.168.50.200","proxyPath":"/jackett/**","proxyPort":"9117","proxyType":"Jackett","updateTime":"2022-10-03 06:28:41","validstatus":1}
2022-10-06 23:25:38.077 [Thread-10] INFO  com.lckp.config.JProxyConfiguration - Prowlarr: {"createTime":"2022-08-25 13:57:09","proxyId":2,"proxyIp":"127.0.0.1","proxyPath":"/prowlarr/**","proxyPort":"9696","proxyType":"Prowlarr","updateTime":"2022-08-25 13:57:09","validstatus":1}
2022-10-06 23:25:38.078 [Thread-10] INFO  com.lckp.config.JProxyConfiguration - qBittorrent: {"createTime":"2022-08-25 13:57:09","proxyId":3,"proxyIp":"127.0.0.1","proxyPath":"/qbittorrent/**","proxyPort":"8080","proxyType":"qBittorrent","updateTime":"2022-08-25 13:57:09","validstatus":1}
2022-10-06 23:25:38.080 [Thread-10] INFO  com.lckp.config.JProxyConfiguration - TMDBConfig: {"tmdbAPIKEY":"7e2ecc31e826e5d27bda2b9771444a14","tmdbID":1,"tmdbSTATUS":"true","tmdbTYPE":"TMDB"}
2022-10-06 23:25:38.089 [Thread-10] INFO  com.lckp.config.JProxyConfiguration - 加载规则成功，搜索：3，结果：39
2022-10-06 23:25:44.681 [http-nio-8117-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-10-06 23:25:44.681 [http-nio-8117-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-10-06 23:25:44.686 [http-nio-8117-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 5 ms
2022-10-06 23:25:44.704 [http-nio-8117-exec-1] INFO  com.lckp.proxy.IndexerProxy - url: http://192.168.50.200:9117/api/v2.0/indexers/bitsearch/results/torznab/api
2022-10-06 23:25:44.704 [http-nio-8117-exec-1] INFO  com.lckp.proxy.IndexerProxy - searchKey: null
2022-10-06 23:25:44.713 [http-nio-8117-exec-1] INFO  com.lckp.proxy.IndexerProxy - paramString: ?t=movie&apikey=******&offset=0&cat=2000,8000,8010,5000&limit=100&extended=1
2022-10-06 23:25:47.017 [http-nio-8117-exec-2] INFO  com.lckp.proxy.IndexerProxy - url: http://192.168.50.200:9117/api/v2.0/indexers/bitsearch/results/torznab/api
2022-10-06 23:25:47.017 [http-nio-8117-exec-2] INFO  com.lckp.proxy.IndexerProxy - searchKey: null
2022-10-06 23:25:47.019 [http-nio-8117-exec-2] INFO  com.lckp.proxy.IndexerProxy - paramString: ?t=movie&apikey=******&offset=0&cat=2000,8000,8010,5000&limit=100&extended=1
2022-10-06 23:25:52.878 [http-nio-8117-exec-3] INFO  com.lckp.proxy.IndexerProxy - url: http://192.168.50.200:9117/api/v2.0/indexers/bitsearch/results/torznab/api
2022-10-06 23:25:52.878 [http-nio-8117-exec-3] INFO  com.lckp.proxy.IndexerProxy - searchKey: Pokemon Detective Pikachu 2019
2022-10-06 23:25:54.137 [http-nio-8117-exec-3] INFO  com.lckp.proxy.IndexerProxy - paramString: ?t=search&apikey=******&offset=0&cat=2000,8000,8010,5000&limit=100&extended=1&q=Pokemon Detective Pikachu 2019
2022-10-06 23:27:35.192 [Thread-12] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2022-10-06 23:27:35.193 [Thread-12] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2022-10-06 23:27:35.196 [Thread-12] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2022-10-06 23:27:35.199 [Thread-12] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2022-10-06 23:27:35.648 [restartedMain] INFO  com.lckp.Application - Starting Application on Li-PC with PID 10096 (G:\Github\jproxy\target\classes started by mandu in G:\Github\jproxy)
2022-10-06 23:27:35.648 [restartedMain] INFO  com.lckp.Application - The following profiles are active: dev
2022-10-06 23:27:36.220 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8117 (http)
2022-10-06 23:27:36.221 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8117"]
2022-10-06 23:27:36.221 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-10-06 23:27:36.221 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
2022-10-06 23:27:36.240 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-10-06 23:27:36.240 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 590 ms
2022-10-06 23:27:36.241 [restartedMain] INFO  c.lckp.config.QBittorrentProxyServletConfiguration - IS DEBUG ENABLED: true
2022-10-06 23:27:36.620 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2022-10-06 23:27:36.628 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-10-06 23:27:36.634 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-10-06 23:27:36.662 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Starting...
2022-10-06 23:27:36.663 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Start completed.
2022-10-06 23:27:36.982 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM DATABASECHANGELOGLOCK
2022-10-06 23:27:36.983 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM DATABASECHANGELOGLOCK
2022-10-06 23:27:36.983 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT LOCKED FROM DATABASECHANGELOGLOCK WHERE ID=1
2022-10-06 23:27:36.994 [restartedMain] INFO  liquibase.lockservice.StandardLockService - Successfully acquired change log lock
2022-10-06 23:27:37.008 [restartedMain] INFO  liquibase.changelog.DatabaseChangeLog - Reading resource: db/changelog/v2.5.0.sql
2022-10-06 23:27:37.009 [restartedMain] INFO  liquibase.changelog.DatabaseChangeLog - Reading resource: db/changelog/v2.6.0.sql
2022-10-06 23:27:37.021 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT MD5SUM FROM DATABASECHANGELOG WHERE MD5SUM IS NOT NULL
2022-10-06 23:27:37.021 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM DATABASECHANGELOG
2022-10-06 23:27:37.021 [restartedMain] INFO  l.changelog.StandardChangeLogHistoryService - Reading from DATABASECHANGELOG
2022-10-06 23:27:37.021 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT * FROM DATABASECHANGELOG ORDER BY DATEEXECUTED ASC, ORDEREXECUTED ASC
2022-10-06 23:27:37.029 [restartedMain] INFO  liquibase.lockservice.StandardLockService - Successfully released change log lock
2022-10-06 23:27:37.036 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2022-10-06 23:27:37.081 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8117"]
2022-10-06 23:27:37.083 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8117 (http) with context path ''
2022-10-06 23:27:37.276 [restartedMain] INFO  com.lckp.Application - Started Application in 1.779 seconds (JVM running for 129.175)
2022-10-06 23:27:37.279 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2022-10-06 23:27:42.457 [Thread-28] INFO  com.lckp.config.JProxyConfiguration - 加载代理配置成功
2022-10-06 23:27:42.460 [Thread-28] INFO  com.lckp.config.JProxyConfiguration - Jackett: {"createTime":"2022-08-25 13:57:09","proxyId":1,"proxyIp":"192.168.50.200","proxyPath":"/jackett/**","proxyPort":"9117","proxyType":"Jackett","updateTime":"2022-10-03 06:28:41","validstatus":1}
2022-10-06 23:27:42.461 [Thread-28] INFO  com.lckp.config.JProxyConfiguration - Prowlarr: {"createTime":"2022-08-25 13:57:09","proxyId":2,"proxyIp":"127.0.0.1","proxyPath":"/prowlarr/**","proxyPort":"9696","proxyType":"Prowlarr","updateTime":"2022-08-25 13:57:09","validstatus":1}
2022-10-06 23:27:42.461 [Thread-28] INFO  com.lckp.config.JProxyConfiguration - qBittorrent: {"createTime":"2022-08-25 13:57:09","proxyId":3,"proxyIp":"127.0.0.1","proxyPath":"/qbittorrent/**","proxyPort":"8080","proxyType":"qBittorrent","updateTime":"2022-08-25 13:57:09","validstatus":1}
2022-10-06 23:27:42.462 [Thread-28] INFO  com.lckp.config.JProxyConfiguration - TMDBConfig: {"tmdbAPIKEY":"7e2ecc31e826e5d27bda2b9771444a14","tmdbID":1,"tmdbSTATUS":"true","tmdbTYPE":"TMDB"}
2022-10-06 23:27:42.471 [Thread-28] INFO  com.lckp.config.JProxyConfiguration - 加载规则成功，搜索：3，结果：39
2022-10-06 23:28:38.644 [Thread-25] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2022-10-06 23:28:38.645 [Thread-25] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2022-10-06 23:28:38.646 [Thread-25] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown initiated...
2022-10-06 23:28:38.649 [Thread-25] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown completed.
2022-10-06 23:28:38.992 [restartedMain] INFO  com.lckp.Application - Starting Application on Li-PC with PID 10096 (G:\Github\jproxy\target\classes started by mandu in G:\Github\jproxy)
2022-10-06 23:28:38.992 [restartedMain] INFO  com.lckp.Application - The following profiles are active: dev
2022-10-06 23:28:39.455 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8117 (http)
2022-10-06 23:28:39.456 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8117"]
2022-10-06 23:28:39.456 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-10-06 23:28:39.456 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
2022-10-06 23:28:39.474 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-10-06 23:28:39.474 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 480 ms
2022-10-06 23:28:39.475 [restartedMain] INFO  c.lckp.config.QBittorrentProxyServletConfiguration - IS DEBUG ENABLED: true
2022-10-06 23:28:39.790 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2022-10-06 23:28:39.798 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-10-06 23:28:39.804 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-10-06 23:28:39.832 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Starting...
2022-10-06 23:28:39.833 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Start completed.
2022-10-06 23:28:40.082 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM DATABASECHANGELOGLOCK
2022-10-06 23:28:40.083 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM DATABASECHANGELOGLOCK
2022-10-06 23:28:40.083 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT LOCKED FROM DATABASECHANGELOGLOCK WHERE ID=1
2022-10-06 23:28:40.089 [restartedMain] INFO  liquibase.lockservice.StandardLockService - Successfully acquired change log lock
2022-10-06 23:28:40.116 [restartedMain] INFO  liquibase.changelog.DatabaseChangeLog - Reading resource: db/changelog/v2.5.0.sql
2022-10-06 23:28:40.117 [restartedMain] INFO  liquibase.changelog.DatabaseChangeLog - Reading resource: db/changelog/v2.6.0.sql
2022-10-06 23:28:40.132 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT MD5SUM FROM DATABASECHANGELOG WHERE MD5SUM IS NOT NULL
2022-10-06 23:28:40.133 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM DATABASECHANGELOG
2022-10-06 23:28:40.133 [restartedMain] INFO  l.changelog.StandardChangeLogHistoryService - Reading from DATABASECHANGELOG
2022-10-06 23:28:40.133 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT * FROM DATABASECHANGELOG ORDER BY DATEEXECUTED ASC, ORDEREXECUTED ASC
2022-10-06 23:28:40.146 [restartedMain] INFO  liquibase.lockservice.StandardLockService - Successfully released change log lock
2022-10-06 23:28:40.153 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2022-10-06 23:28:40.198 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8117"]
2022-10-06 23:28:40.200 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8117 (http) with context path ''
2022-10-06 23:28:40.395 [restartedMain] INFO  com.lckp.Application - Started Application in 1.525 seconds (JVM running for 192.294)
2022-10-06 23:28:40.397 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2022-10-06 23:28:45.672 [Thread-34] INFO  com.lckp.config.JProxyConfiguration - 加载代理配置成功
2022-10-06 23:28:45.675 [Thread-34] INFO  com.lckp.config.JProxyConfiguration - Jackett: {"createTime":"2022-08-25 13:57:09","proxyId":1,"proxyIp":"192.168.50.200","proxyPath":"/jackett/**","proxyPort":"9117","proxyType":"Jackett","updateTime":"2022-10-03 06:28:41","validstatus":1}
2022-10-06 23:28:45.675 [Thread-34] INFO  com.lckp.config.JProxyConfiguration - Prowlarr: {"createTime":"2022-08-25 13:57:09","proxyId":2,"proxyIp":"127.0.0.1","proxyPath":"/prowlarr/**","proxyPort":"9696","proxyType":"Prowlarr","updateTime":"2022-08-25 13:57:09","validstatus":1}
2022-10-06 23:28:45.675 [Thread-34] INFO  com.lckp.config.JProxyConfiguration - qBittorrent: {"createTime":"2022-08-25 13:57:09","proxyId":3,"proxyIp":"127.0.0.1","proxyPath":"/qbittorrent/**","proxyPort":"8080","proxyType":"qBittorrent","updateTime":"2022-08-25 13:57:09","validstatus":1}
2022-10-06 23:28:45.677 [Thread-34] INFO  com.lckp.config.JProxyConfiguration - TMDBConfig: {"tmdbAPIKEY":"7e2ecc31e826e5d27bda2b9771444a14","tmdbID":1,"tmdbSTATUS":"true","tmdbTYPE":"TMDB"}
2022-10-06 23:28:45.683 [Thread-34] INFO  com.lckp.config.JProxyConfiguration - 加载规则成功，搜索：3，结果：39
2022-10-06 23:29:38.895 [Thread-31] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2022-10-06 23:29:38.895 [Thread-31] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2022-10-06 23:29:38.897 [Thread-31] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Shutdown initiated...
2022-10-06 23:29:38.899 [Thread-31] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Shutdown completed.
2022-10-06 23:29:39.187 [restartedMain] INFO  com.lckp.Application - Starting Application on Li-PC with PID 10096 (G:\Github\jproxy\target\classes started by mandu in G:\Github\jproxy)
2022-10-06 23:29:39.188 [restartedMain] INFO  com.lckp.Application - The following profiles are active: dev
2022-10-06 23:29:39.616 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8117 (http)
2022-10-06 23:29:39.616 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8117"]
2022-10-06 23:29:39.617 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-10-06 23:29:39.617 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
2022-10-06 23:29:39.634 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-10-06 23:29:39.634 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 445 ms
2022-10-06 23:29:39.635 [restartedMain] INFO  c.lckp.config.QBittorrentProxyServletConfiguration - IS DEBUG ENABLED: true
2022-10-06 23:29:40.000 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2022-10-06 23:29:40.007 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-10-06 23:29:40.014 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2022-10-06 23:29:40.046 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Starting...
2022-10-06 23:29:40.047 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Start completed.
2022-10-06 23:29:40.268 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM DATABASECHANGELOGLOCK
2022-10-06 23:29:40.269 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM DATABASECHANGELOGLOCK
2022-10-06 23:29:40.269 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT LOCKED FROM DATABASECHANGELOGLOCK WHERE ID=1
2022-10-06 23:29:40.278 [restartedMain] INFO  liquibase.lockservice.StandardLockService - Successfully acquired change log lock
2022-10-06 23:29:40.295 [restartedMain] INFO  liquibase.changelog.DatabaseChangeLog - Reading resource: db/changelog/v2.5.0.sql
2022-10-06 23:29:40.296 [restartedMain] INFO  liquibase.changelog.DatabaseChangeLog - Reading resource: db/changelog/v2.6.0.sql
2022-10-06 23:29:40.307 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT MD5SUM FROM DATABASECHANGELOG WHERE MD5SUM IS NOT NULL
2022-10-06 23:29:40.307 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT COUNT(*) FROM DATABASECHANGELOG
2022-10-06 23:29:40.307 [restartedMain] INFO  l.changelog.StandardChangeLogHistoryService - Reading from DATABASECHANGELOG
2022-10-06 23:29:40.307 [restartedMain] INFO  liquibase.executor.jvm.JdbcExecutor - SELECT * FROM DATABASECHANGELOG ORDER BY DATEEXECUTED ASC, ORDEREXECUTED ASC
2022-10-06 23:29:40.315 [restartedMain] INFO  liquibase.lockservice.StandardLockService - Successfully released change log lock
2022-10-06 23:29:40.335 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2022-10-06 23:29:40.373 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8117"]
2022-10-06 23:29:40.375 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8117 (http) with context path ''
2022-10-06 23:29:40.527 [restartedMain] INFO  com.lckp.Application - Started Application in 1.447 seconds (JVM running for 252.426)
